10., 0.4607594936708862, 0.2113924050632911
30., 0.5569620253164558, 0.2443037974683545
50., 0.43544303797468364, 0.1696202531645569
70., 0.3582278481012659, 0.1784810126582278
90., 0.19493670886075953, 0.1582278481012659
110., 0.15316455696202536, 0.1151898734177215
130., 0, 0.1
150., 0, 0
